          79  0.237108856      0.237108856       4.44716081E-41   1.40620250E-26
          80  0.240110233      0.240110233       4.44533912E-41   1.40620250E-26
          81  0.243111610      0.243111610       4.44351743E-41   1.40620250E-26
          82  0.246112987      0.246112987       4.44169574E-41   1.40620250E-26
          83  0.249114364      0.249114364       4.43987405E-41   1.40620250E-26
          84  0.252115756      0.252115756       4.43805237E-41   1.40620250E-26
          85  0.255117148      0.255117148       4.43623068E-41   1.40620250E-26
          86  0.258118540      0.258118540       4.43440899E-41   1.40620250E-26
          87  0.261119932      0.261119932       4.43258730E-41   1.40620250E-26
          88  0.264121324      0.264121324       4.43076561E-41   1.40620250E-26
          89  0.267122716      0.267122716       4.42894393E-41   1.40620250E-26
          90  0.270124108      0.270124108       4.42712224E-41   1.40620250E-26
          91  0.273125499      0.273125499       4.42530055E-41   1.40620250E-26
          92  0.276126891      0.276126891       4.42347886E-41   1.40620250E-26
          93  0.279128283      0.279128283       4.42165717E-41   1.40620250E-26
          94  0.282129675      0.282129675       4.41983549E-41   1.40620250E-26
          95  0.285131067      0.285131067       4.41801380E-41   1.40620250E-26
          96  0.288132459      0.288132459       4.41619211E-41   1.40620250E-26
          97  0.291133851      0.291133851       4.41437042E-41   1.40620250E-26
          98  0.294135243      0.294135243       4.41254873E-41   1.40620250E-26
          99  0.297136635      0.297136635       4.41072705E-41   1.40620250E-26
         100  0.300138026      0.300138026       4.40890536E-41   1.40620250E-26
         101  0.303139418      0.303139418       4.40708367E-41   1.40620250E-26
         102  0.306140810      0.306140810       4.40526198E-41   1.40620250E-26
         103  0.309142202      0.309142202       4.40344029E-41   1.40620250E-26
         104  0.312143594      0.312143594       4.40161861E-41   1.40620250E-26
         105  0.315144986      0.315144986       4.39979692E-41   1.40620250E-26
         106  0.318146378      0.318146378       4.39797523E-41   1.40620250E-26
         107  0.321147770      0.321147770       4.39615354E-41   1.40620250E-26
         108  0.324149162      0.324149162       4.39433185E-41   1.40620250E-26
         109  0.327150553      0.327150553       4.39251017E-41   1.40620250E-26
         110  0.330151945      0.330151945       4.39068848E-41   1.40620250E-26
         111  0.333153337      0.333153337       4.38886679E-41   1.40620250E-26
         112  0.336154729      0.336154729       4.38704510E-41   1.40620250E-26
         113  0.339156121      0.339156121       4.38522341E-41   1.40620250E-26
         114  0.342157513      0.342157513       4.38340173E-41   1.40620250E-26
         115  0.345158905      0.345158905       4.38158004E-41   1.40620250E-26
         116  0.348160297      0.348160297       4.37975835E-41   1.40620250E-26
         117  0.351161689      0.351161689       4.37793666E-41   1.40620250E-26
         118  0.354163080      0.354163080       4.37611497E-41   1.40620250E-26
         119  0.357164472      0.357164472       4.37443342E-41   1.40620250E-26
         120  0.360165864      0.360165864       4.37275186E-41   1.40620250E-26
         121  0.363167256      0.363167256       4.37107030E-41   1.40620250E-26
         122  0.366168648      0.366168648       4.36938874E-41   1.40620250E-26
         123  0.369170040      0.369170040       4.36770718E-41   1.40620250E-26
         124  0.372171432      0.372171432       4.36602563E-41   1.40620250E-26
         125  0.375172824      0.375172824       4.36434407E-41   1.40620250E-26
         126  0.378174216      0.378174216       4.36266251E-41   1.40620250E-26
         127  0.381175607      0.381175607       4.36098095E-41   1.40620250E-26
         128  0.384176999      0.384176999       4.35929939E-41   1.40620250E-26
         129  0.387178391      0.387178391       4.35761783E-41   1.40620250E-26
         130  0.390179783      0.390179783       4.35593628E-41   1.40620250E-26
         131  0.393181175      0.393181175       4.35425472E-41   1.40620250E-26
         132  0.396182567      0.396182567       4.35257316E-41   1.40620250E-26
         133  0.399183959      0.399183959       4.35089160E-41   1.40620250E-26
         134  0.402185351      0.402185351       4.34921004E-41   1.40620250E-26
         135  0.405186743      0.405186743       4.34752849E-41   1.40620250E-26
         136  0.408188134      0.408188134       4.34584693E-41   1.40620250E-26
         137  0.411189526      0.411189526       4.34416537E-41   1.40620250E-26
         138  0.414190918      0.414190918       4.34248381E-41   1.40620250E-26
         139  0.417192310      0.417192310       4.34080225E-41   1.40620250E-26
         140  0.420193702      0.420193702       4.33912069E-41   1.40620250E-26
         141  0.423195094      0.423195094       4.33743914E-41   1.40620250E-26
         142  0.426196486      0.426196486       4.33575758E-41   1.40620250E-26
         143  0.429197878      0.429197878       4.33407602E-41   1.40620250E-26
         144  0.432199270      0.432199270       4.33239446E-41   1.40620250E-26
         145  0.435200661      0.435200661       4.33071290E-41   1.40620250E-26
         146  0.438202053      0.438202053       4.32903135E-41   1.40620250E-26
         147  0.441203445      0.441203445       4.32734979E-41   1.40620250E-26
         148  0.444204837      0.444204837       4.32566823E-41   1.40620250E-26
         149  0.447206229      0.447206229       4.32398667E-41   1.40620250E-26
         150  0.450207621      0.450207621       4.32230511E-41   1.40620250E-26
         151  0.453209013      0.453209013       4.32062356E-41   1.40620250E-26
         152  0.456210405      0.456210405       4.31894200E-41   1.40620250E-26
         153  0.459211797      0.459211797       4.31726044E-41   1.40620250E-26
         154  0.462213188      0.462213188       4.31557888E-41   1.40620250E-26
         155  0.465214580      0.465214580       4.31389732E-41   1.40620250E-26
         156  0.468215972      0.468215972       4.31221576E-41   1.40620250E-26
         157  0.471217364      0.471217364       4.31053421E-41   1.40620250E-26
         158  0.474218756      0.474218756       4.30885265E-41   1.40620250E-26
         159  0.477220148      0.477220148       4.30717109E-41   1.40620250E-26
         160  0.480221540      0.480221540       4.30548953E-41   1.40620250E-26
         161  0.483222932      0.483222932       4.30380797E-41   1.40620250E-26
         162  0.486224324      0.486224324       4.30212642E-41   1.40620250E-26
         163  0.489225715      0.489225715       4.30044486E-41   1.40620250E-26
         164  0.492227107      0.492227107       4.29876330E-41   1.40620250E-26
         165  0.495228499      0.495228499       4.29708174E-41   1.40620250E-26
         166  0.498229891      0.498229891       4.29540018E-41   1.40620250E-26
         167  0.501231253      0.501231253       4.29371862E-41   1.40620250E-26
         168  0.504232645      0.504232645       4.29203707E-41   1.40620250E-26
         169  0.507234037      0.507234037       4.29035551E-41   1.40620250E-26
         170  0.510235429      0.510235429       4.28867395E-41   1.40620250E-26
         171  0.513236821      0.513236821       4.28699239E-41   1.40620250E-26
         172  0.516238213      0.516238213       4.28531083E-41   1.40620250E-26
         173  0.519239604      0.519239604       4.28362928E-41   1.40620250E-26
         174  0.522240996      0.522240996       4.28194772E-41   1.40620250E-26
         175  0.525242388      0.525242388       4.28026616E-41   1.40620250E-26
         176  0.528243780      0.528243780       4.27858460E-41   1.40620250E-26
         177  0.531245172      0.531245172       4.27690304E-41   1.40620250E-26
         178  0.534246564      0.534246564       4.27522148E-41   1.40620250E-26
         179  0.537247956      0.537247956       4.27353993E-41   1.40620250E-26
         180  0.540249348      0.540249348       4.27185837E-41   1.40620250E-26
         181  0.543250740      0.543250740       4.27017681E-41   1.40620250E-26
         182  0.546252131      0.546252131       4.26849525E-41   1.40620250E-26
         183  0.549253523      0.549253523       4.26681369E-41   1.40620250E-26
         184  0.552254915      0.552254915       4.26513214E-41   1.40620250E-26
         185  0.555256307      0.555256307       4.26345058E-41   1.40620250E-26
         186  0.558257699      0.558257699       4.26176902E-41   1.40620250E-26
         187  0.561259091      0.561259091       4.26008746E-41   1.40620250E-26
         188  0.564260483      0.564260483       4.25840590E-41   1.40620250E-26
         189  0.567261875      0.567261875       4.25672435E-41   1.40620250E-26
         190  0.570263267      0.570263267       4.25504279E-41   1.40620250E-26
         191  0.573264658      0.573264658       4.25336123E-41   1.40620250E-26
         192  0.576266050      0.576266050       4.25167967E-41   1.40620250E-26
         193  0.579267442      0.579267442       4.24999811E-41   1.40620250E-26
         194  0.582268834      0.582268834       4.24831655E-41   1.40620250E-26
         195  0.585270226      0.585270226       4.24663500E-41   1.40620250E-26
         196  0.588271618      0.588271618       4.24495344E-41   1.40620250E-26
         197  0.591273010      0.591273010       4.24327188E-41   1.40620250E-26
         198  0.594274402      0.594274402       4.24159032E-41   1.40620250E-26
         199  0.597275794      0.597275794       4.23990876E-41   1.40620250E-26
         200  0.600277185      0.600277185       4.23822721E-41   1.40620250E-26
         201  0.603278577      0.603278577       4.23654565E-41   1.40620250E-26
         202  0.606279969      0.606279969       4.23486409E-41   1.40620250E-26
         203  0.609281361      0.609281361       4.23318253E-41   1.40620250E-26
         204  0.612282753      0.612282753       4.23150097E-41   1.40620250E-26
         205  0.615284145      0.615284145       4.22981941E-41   1.40620250E-26
         206  0.618285537      0.618285537       4.22813786E-41   1.40620250E-26
         207  0.621286929      0.621286929       4.22645630E-41   1.40620250E-26
         208  0.624288321      0.624288321       4.22477474E-41   1.40620250E-26
         209  0.627289712      0.627289712       4.22309318E-41   1.40620250E-26
         210  0.630291104      0.630291104       4.22141162E-41   1.40620250E-26
         211  0.633292496      0.633292496       4.21973007E-41   1.40620250E-26
         212  0.636293888      0.636293888       4.21804851E-41   1.40620250E-26
         213  0.639295280      0.639295280       4.21636695E-41   1.40620250E-26
         214  0.642296672      0.642296672       4.21468539E-41   1.40620250E-26
         215  0.645298064      0.645298064       4.21300383E-41   1.40620250E-26
         216  0.648299456      0.648299456       4.21132227E-41   1.40620250E-26
         217  0.651300848      0.651300848       4.20964072E-41   1.40620250E-26
         218  0.654302239      0.654302239       4.20795916E-41   1.40620250E-26
         219  0.657303631      0.657303631       4.20627760E-41   1.40620250E-26
         220  0.660305023      0.660305023       4.20459604E-41   1.40620250E-26
         221  0.663306415      0.663306415       4.20291448E-41   1.40620250E-26
         222  0.666307807      0.666307807       4.20123293E-41   1.40620250E-26
         223  0.669309199      0.669309199       4.19955137E-41   1.40620250E-26
         224  0.672310591      0.672310591       4.19786981E-41   1.40620250E-26
         225  0.675311983      0.675311983       4.19618825E-41   1.40620250E-26
         226  0.678313375      0.678313375       4.19450669E-41   1.40620250E-26
         227  0.681314766      0.681314766       4.19282514E-41   1.40620250E-26
         228  0.684316158      0.684316158       4.19114358E-41   1.40620250E-26
         229  0.687317550      0.687317550       4.18946202E-41   1.40620250E-26
         230  0.690318942      0.690318942       4.18778046E-41   1.40620250E-26
