   0.0000000       1.0000000    
  1.20000006E-03  0.99999857    
  2.40000011E-03  0.99999422    
  3.60000017E-03  0.99998707    
  4.80000023E-03  0.99997693    
  6.00000005E-03  0.99996400    
  7.20000034E-03  0.99994814    
  8.40000063E-03  0.99992943    
  9.60000046E-03  0.99990785    
  1.08000003E-02  0.99988335    
  1.20000001E-02  0.99985600    
  1.32000009E-02  0.99982578    
  1.44000007E-02  0.99979264    
  1.56000005E-02  0.99975663    
  1.68000013E-02  0.99971777    
  1.80000011E-02  0.99967605    
  1.92000009E-02  0.99963140    
  2.04000007E-02  0.99958390    
  2.16000006E-02  0.99953353    
  2.28000004E-02  0.99948025    
  2.40000002E-02  0.99942410    
  2.52000019E-02  0.99936509    
  2.64000017E-02  0.99930322    
  2.76000015E-02  0.99923843    
  2.88000014E-02  0.99917078    
  3.00000012E-02  0.99910027    
  3.12000010E-02  0.99902689    
  3.24000008E-02  0.99895060    
  3.36000025E-02  0.99887145    
  3.48000005E-02  0.99878943    
  3.60000022E-02  0.99870455    
  3.72000001E-02  0.99861681    
  3.84000018E-02  0.99852616    
  3.96000035E-02  0.99843264    
  4.08000015E-02  0.99833626    
  4.20000032E-02  0.99823701    
  4.32000011E-02  0.99813491    
  4.44000028E-02  0.99802995    
  4.56000008E-02  0.99792206    
  4.68000025E-02  0.99781138    
  4.80000004E-02  0.99769777    
  4.92000021E-02  0.99758130    
  5.04000038E-02  0.99746197    
  5.16000018E-02  0.99733979    
  5.28000034E-02  0.99721473    
  5.40000014E-02  0.99708682    
  5.52000031E-02  0.99695605    
  5.64000010E-02  0.99682242    
  5.76000027E-02  0.99668592    
  5.88000044E-02  0.99654657    
  6.00000024E-02  0.99640429    
  6.12000041E-02  0.99625921    
  6.24000020E-02  0.99611127    
  6.36000037E-02  0.99596047    
  6.48000017E-02  0.99580681    
  6.59999996E-02  0.99565035    
  6.72000051E-02  0.99549097    
  6.84000030E-02  0.99532872    
  6.96000010E-02  0.99516368    
  7.08000064E-02  0.99499571    
  7.20000044E-02  0.99482495    
  7.32000023E-02  0.99465132    
  7.44000003E-02  0.99447483    
  7.56000057E-02  0.99429554    
  7.68000036E-02  0.99411333    
  7.80000016E-02  0.99392831    
  7.92000070E-02  0.99374044    
  8.04000050E-02  0.99354976    
  8.16000029E-02  0.99335623    
  8.28000009E-02  0.99315983    
  8.40000063E-02  0.99296057    
  8.52000043E-02  0.99275851    
  8.64000022E-02  0.99255359    
  8.76000077E-02  0.99234587    
  8.88000056E-02  0.99213529    
  9.00000036E-02  0.99192184    
  9.12000015E-02  0.99170560    
  9.24000069E-02  0.99148649    
  9.36000049E-02  0.99126458    
  9.48000029E-02  0.99103987    
  9.60000008E-02  0.99081230    
  9.72000062E-02  0.99058187    
  9.84000042E-02  0.99034864    
  9.96000022E-02  0.99011260    
  0.10080001      0.98987371    
  0.10200001      0.98963201    
  0.10320000      0.98938751    
  0.10440000      0.98914015    
  0.10560001      0.98889005    
  0.10680000      0.98863709    
  0.10800000      0.98838127    
  0.10920001      0.98812270    
  0.11040001      0.98786128    
  0.11160000      0.98759705    
  0.11280000      0.98733002    
  0.11400001      0.98706019    
  0.11520001      0.98678756    
